customer_tweet_id,customer_text,support_tweet_id,support_text
1391875,"@AppleSupport 6s, iOS 11.0.3",1391877,"@443728 Do you receive any notifications? Have you checked for app updates? If not, please do and restart. Does that help?"
1354058,Please @115858 fix my faulty new computer. I can’t get an appointment even a week in advance!,1354057,"@435770 We want you to enjoy your new Mac; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT"
2193416,@AppleSupport Cache***.,2193414,"@641930 Thanks for that info. Can you also tell us what version of iOS 11 you're currently running? Also, which model of iPhone do you have?"
2302711,@AppleSupport How do you recover an Apple ID if you can't remember the email address?,2302710,"@668207 Great question. If you can't remember the email address, you can try searching for it in our system or these steps here: https://t.co/buxNpfhIIM"
2143973,hey @115858 why does my battery go from 92 to 74 in five mins???? fix this fam,2143971,"@170998 That's not expected behavior. Let's figure out what's causing this. Which iPhone do you have, and what's the iOS version?"
2045067,"@AppleSupport thanks for the update, now I can’t FaceTime",2045066,"@604777 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
2944521,Ok so I reset my phone everything came back except my pictures what’s up @AppleSupport can y’all help me ?,2944519,"@__ssunnii__ We're happy to help. Are your photos present when you log in and cloc pictures on the iCloud website here: https://t.co/tmRhWEkIq4

Let us know and we'll go from there."
1356398,@AppleSupport At least 3 depending on use and yes all official apple cable and adapter,1356400,"@436261 OK, thank you. We'd like to look into this a bit further with you. Please DM us about your battery and we'll continue there. https://t.co/GDrqU22YpT"
2040609,My @115858 #iphone5s died yet again on Sunday afternoon won't update fed up,2040607,"@586212 We'd like to help with your iPhone. To get started, send us a DM with more information. We'll meet you there. https://t.co/GDrqU22YpT"
2374374,@AppleSupport The battery life has gone to the toilet ever since I did the last update. Now I can't restore it to factory settings and set up as new to fix bcuz iTunes keeps freezing on my laptop :(,2374376,@684940 We'd be happy to help you out with this. Reach out to is in DM. https://t.co/GDrqU22YpT
187954,IOS 11 has my location constantly on. No longer able to have just while using maps #annoying #batterykiller @AppleSupport,187953,@160105 Let's have a closer look at this. Please DM us. https://t.co/GDrqU22YpT
511148,"@116333 support never called me back after 1000 of e-mails that disappeared from my icloud 18 months ago, last week I placed an order online they would call me back in 24-48 hours and another lady told me to call me back this morning, no one ever called back #sad #unrealiable",511147,@237480 We'd be happy to look into this for you.  DM us with more details and we'll continue from there. https://t.co/GDrqU22YpT
542411,@AppleSupport my Apple Music stopped working &amp; so did my friends. What’s going on?,542409,@245891 We use Apple Music daily and definitely understand wanting it to work properly. What happens when you try to use Apple Music? Which device are you using currently?
120683,"My Apple Watch is still not connecting to Wi-Fi. Did everything: forgetting &amp; reconnecting iPhone Wi-Fi, shutting-off devices &amp; Bluetooth, repairing... Wi-Fi network is 2,4Ghz and 11b/g/n. Called French @AppleSupport. They were so lost I decided to get another coffee ☕️. Help?",120682,"@142833 We're happy to help. Just to make sure we understand, after trying all these steps, your Apple Watch still won't connect to Wi-Fi at all? What iPhone and iOS version do you have? DM us so we can gather additional information to assist you. https://t.co/GDrqU22YpT"
2079216,"@AppleSupport  updated new software now I never get signal! 

Any ideas? 
Thanks",2079215,@614926 We want to help you get the most from your iPhone. Are you seeing Searching or No Signal? Check here: https://t.co/ZCEtDnqH8d https://t.co/GDrqU22YpT
2950897,@AppleSupport No I can't get it to turn on. When i turn it on and type in my password I can't get past this screen and the little bar thing isn't moving it's frozen,2950899,@814877 Got it. Let's try to boot into safe mode to see if it fully boots.
1533031,"Started hating IPhone after IOS11 update!! It hangs a lot..touch irresponsive and can’t pick calls.
@115858 @AppleSupport pathetic cx support",1533030,@475480 We don't want that to be the case. Reach out to us in DM and we will work on this there. https://t.co/GDrqU22YpT
496796,Please fix the “I.t” problem @AppleSupport @115858,496795,"@233534 Thanks so much for reaching out! We'd be happy to look into this with you. To start, DM us which device and software version you're seeing this issue on, and we'll continue from there. https://t.co/GDrqU22YpT"
1202044,"@AppleSupport Only for a night, and it still happens even if I restart it",1202045,"@402424 OK, we'd like to look into this further. Send us a DM and let us know which country you're in. We'll continue there. https://t.co/GDrqU22YpT"
2786368,"@AppleSupport , my iPhone 7 battery suddenly turns off even when there is more than 25% charge and it discharges very soon. Is there a way to diagnose my battery life?",2786367,@777925 We've received your DM. Look forward to our response from there. https://t.co/GDrqU22YpT
2350753,"@AppleSupport Tried all of them, but unfortunately no, they didn't.",2350755,"@679436 Did Siri and notifications work as expected prior to updating to iOS 11.1.1? Does restarting your iPhone effect this issue at all? If we haven't already, let's try restarting now."
2305432,I’m sick of it .... @115858 please hurry and fix this damn “ I “situation  it’s pissing me off.🙃😩🤔,2305431,"@668875 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6"
2057943,My battery dies so fast now it’s so annoying fix this @115858,2057942,@608639 We know how essential it is to maximize battery life is. Can you DM us the device and version of OS we are working with? https://t.co/GDrqU22YpT
328554,@AppleSupport yes. It doesn’t even open completely.,328556,@194339 We'd like to look into this further with you. Please send us a DM so we can gather some additional information. https://t.co/GDrqU22YpT
211189,@AppleSupport Why didn't my IPhone 7 come with a headset adapter?,211188,@166028 We'd like to help. Let us know which country you're located in via DM. We'll go from there. https://t.co/GDrqU22YpT
1714107,@AppleSupport Siiiiiick job Apple https://t.co/qKUaKCwriO,1714109,@519089 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
2320042,@116333 Still no feedback from apple support. What kind of support is that??!! https://t.co/5t8MawBUH2,2320430,"@486432 We'd like to help. Check out this link: https://t.co/8MvHMFZ83h If you need further assistance, reach out to us in a DM here: https://t.co/GDrqU22YpT"
1478044,Um @115858  this shit is Annoying ..... wtf is I️ 😕 like whyyyy,1478043,@463204 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT
2683659,@AppleSupport Will do! And thanks for the reply!,2683661,@240308 You're welcome!
2975821,Why everytime I️ type “I️” the letter A and a question mark pop up ?@AppleSupport,2975820,@820705 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT
2568547,@99537 @115858 Mine always just freezing when I’m trying to text it’s so annoying.,2568546,@728541 We can help with your device freezing. Which device does this occur on? Does this happen in the message app only?
652949,@115858 why is my phone broken ever since I did an update???,652948,@275257 Let's work on this together. What kind of issues are you having with your iPhone?
1269026,@387011 @AppleSupport Can we get a response? My songs aren't playing. It keeps on notifying me to create a new plan. @AppleSupport,1269024,@417144 We would like to get you pointed in the right direction to enjoy Apple Music.  Please reach out here: https://t.co/SDIe7UiyJN
1216313,@AppleSupport 11.0.3,1216312,@259403 Thanks. Let's check this out together in greater detail. Follow us to DM and we'll take a closer look.
942250,@AppleSupport iOS 11 - what a crappy mess! @115858 #ios11,942249,@343369 Thanks for reaching out. We want you to enjoy your Apple device. Let us know what’s happening &amp; which device you're using.
1146115,@AppleSupport Just took phone off the charger 10 minutes ago. Battery down 6 percent already and phone is hot.,1146114,@389762 We received your DM and will respond there shortly. Thanks for your patience on this.
114471,"Sadly, my #applewatch did not sync my 2 workouts with my phone today, so no turkey 🦃 achievement for me.  Anyone know what I did wrong? @115858",114470,@141450 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
1703031,@AppleSupport Is this a genuine text? https://t.co/JfmCkuryHK,1703029,"@516285 We can help! No, this isn't a valid message from us. Check out this article on phishing attempts. https://t.co/LNMCdqt6fD"
2509390,K my phone will be at 80% and then I blink and my phones at 70% THE HELL IS UP WITH MY IPHONE @115858,2509389,"@715347 Battery life is important, and we're happy to see how we can help with your iPhone. To start, send us a DM with the iOS version your iPhone is currently running. We'll go from there. https://t.co/GDrqU22YpT"
